id,normalized_name,category_code,founded_at,country_code
c:270526,sgh products,manufacturing,2013-01-01,USA
c:270527,msn communications,hardware,1993-01-01,USA
c:270529,whodat,software,2013-05-14,IND
c:27053,rev media,games_video,2008-01-01,USA
c:270535,savingspoint,software,2010-01-01,USA
c:270536,authentic brands group,fashion,2010-01-01,USA
c:27055,mediapal,web,2004-01-01,USA
c:270556,outsource fea services,consulting,2002-01-01,IND
c:270567,solstice medical,health,2005-01-01,USA
c:27057,bump technologies,mobile,2008-10-01,USA
c:270574,gameanax,games_video,2013-03-14,USA
c:27058,lift media,ecommerce,2008-06-10,USA
c:270583,sandsiv,software,2010-04-01,CHE
c:270592,sixreasons,enterprise,2013-09-01,DEU
c:270596,makers academy,education,2012-12-01,GBR
c:270599,anb promotions,local,1997-01-01,GBR
c:27060,edgeos,security,2001-01-01,USA
c:270604,abhibus,travel,2007-01-01,IND
c:270610,time4u,ecommerce,2005-06-01,ROM
c:270617,the world of pictures,photo_video,2011-10-01,DEU
c:270618,uk database solutions limited,software,2013-09-23,GBR
c:27062,led grow master global,biotech,2004-02-28,USA
c:270621,biomimetix pharmaceutical,biotech,2011-01-01,USA
c:270624,ratatype,education,2013-01-01,UKR
c:270629,the mcquaig institute,consulting,1996-11-19,CAN
c:270635,engeneic,biotech,2000-01-01,AUS
c:270636,isabella oliver,ecommerce,2003-01-01,GBR
c:270640,bartron medical imaging,medical,2001-01-01,USA
c:270643,big cloud analytics,analytics,2013-09-04,USA
c:270644,locus it services pvt,software,2007-11-30,IND
c:270645,daegis,software,1980-01-01,USA
c:270646,application store optimization,advertising,2013-09-01,IND
c:270647,safedox,software,2011-01-01,USA
c:270648,guruswara music academy pvt,education,2012-01-01,IND
c:270650,vitabote,health,2011-07-01,DEU
c:270652,epixplainer,advertising,2013-01-12,PAK
c:270653,mclanahans penn state room,fashion,1903-01-01,USA
c:270655,cool energy,cleantech,2006-01-01,USA
c:270657,photodigm,semiconductor,2000-02-01,USA
c:270658,biologics modular,biotech,2009-01-01,USA
c:27066,flatterline,software,2009-02-27,USA
c:270660,advanced patient care,medical,2008-01-01,USA
c:270661,bioexx specialty proteins,biotech,2003-01-01,CAN
c:270662,zarbees,ecommerce,2007-01-01,USA
c:270663,national freeads,advertising,2008-08-01,GBR
c:270666,organically crafted,ecommerce,2013-01-01,USA
c:270668,fiiinta,software,2013-07-01,PRT
c:270669,sellpeak,ecommerce,2013-09-01,THA
c:270681,brandpotion,advertising,2009-01-01,IND
c:270682,springlane,ecommerce,2012-01-01,DEU
c:270688,footytwits,sports,2012-01-01,PRT
c:27069,united on line,advertising,1996-12-01,GRC
c:270694,zee360 indoor outdoor advertising plarform,advertising,2009-01-14,JAM
c:270695,cameo,photo_video,2013-10-01,USA
c:27070,serg,security,2007-01-01,PAK
c:270701,push,health,2013-10-01,CAN
c:270703,prismic io,software,2013-01-01,USA
c:270704,consumer cellular,mobile,1995-10-01,USA
c:270708,pie tutors,consulting,2008-03-14,IND
c:270709,takas,ecommerce,2012-06-01,LKA
c:27071,meeho,software,2007-05-21,DNK
c:270714,egyptra travel service,travel,2006-06-06,EGY
c:270729,fresche legacy,consulting,1976-01-01,CAN
c:270740,booktrope,ecommerce,2010-01-01,USA
c:270743,adventr,software,2012-01-01,USA
c:270745,spoonacular,hospitality,2012-09-01,DEU
c:270749,dtex prints,fashion,2007-10-14,USA
c:27075,worldbid international,enterprise,1999-01-01,USA
c:270750,directorybug,consulting,2012-01-05,USA
c:270751,service objects,software,2001-09-01,USA
c:270756,lawnearme,legal,2013-06-01,USA
c:27076,marketline research,advertising,1995-01-01,USA
c:270761,medical jane,software,2013-03-19,USA
c:270767,retapps,software,2012-01-01,ITA
c:270771,wijayatama indonesia wisata,travel,2004-02-10,IDN
c:270776,romans group,real_estate,1987-01-01,GBR
c:27078,l coleman properties,\N,2001-08-20,USA
c:270796,karma recycling,software,2012-01-01,IND
c:270800,zettagrid,network_hosting,2010-08-01,AUS
c:270806,american pool service,local,1965-02-01,USA
c:270809,iris mobile,mobile,2008-01-01,USA
c:27081,in touch survey systems,enterprise,1992-01-01,CAN
c:270811,kinematiq,hardware,2013-01-01,USA
c:270813,viktorianz,travel,2013-01-13,IND
c:270814,offline media,software,2012-01-01,USA
c:270815,social touch,social,2011-01-01,CHN
c:270816,indus technology,manufacturing,1991-01-01,USA
c:270817,rinovum womens health,hardware,2009-01-01,USA
c:27082,kelley communications company,public_relations,1988-01-01,USA
c:270825,sna power software and technology division,software,2009-01-01,IND
c:270829,startupelves,software,2012-01-01,USA
c:27083,handysoft,software,1991-01-01,KOR
c:270833,leadgen,cleantech,2009-04-16,IND
c:270835,website fixture,ecommerce,2011-01-01,IND
c:27084,prolify,\N,2002-01-01,ISR
c:270843,marlborough estate agents,real_estate,1980-01-01,GBR
c:270849,glarfab,manufacturing,2012-05-01,PHL
c:270852,seo training institute,education,2006-01-01,IND
c:270853,glss,\N,2011-01-01,USA
c:270855,pokos communications,software,2009-01-01,USA
c:270857,tempity,enterprise,2012-07-01,IRL
c:270858,the original soupman,other,1984-01-01,USA
c:27086,actionbase,advertising,2007-03-01,ISR
c:270862,enterprise study,software,2002-04-01,GBR
c:270867,nexis vision,biotech,2007-01-01,USA
c:27087,vertro,software,1998-01-01,USA
c:270875,eneida wireless sensors,cleantech,2012-03-01,PRT
c:270877,showmedo,education,2005-01-01,GBR
c:270882,axelerant,software,2008-07-15,IND
c:270884,montrue technologies,software,2010-01-01,USA
c:270885,galaxy digital,software,2009-01-01,USA
c:270886,carepeutics,biotech,2009-01-01,USA
c:27089,connect 4 designs,enterprise,2006-01-01,USA
c:270891,gadgetatm,hardware,2013-01-07,USA
c:270893,itagged,social,2013-03-10,IRL
c:270895,geopal solutions,enterprise,2011-01-01,IRL
c:270896,bluespark,software,2009-06-01,USA
c:270898,larada sciences,biotech,2006-01-01,USA
c:2709,panther express,games_video,2005-01-01,USA
c:27090,alot,software,2007-01-01,USA
c:270900,evidence,government,2009-01-01,USA
c:270902,bluespark labs,software,2009-06-01,USA
c:270905,realproperty pk,real_estate,2013-01-01,PAK
c:270906,arabreneur,finance,2013-06-16,PST
c:270912,first page traffic,local,2013-03-08,IND
c:270916,startup kitchen,software,2012-01-01,TUR
c:270917,smartflow technologies,biotech,1989-01-01,USA
c:270921,weswap,travel,2010-01-01,GBR
c:270922,vasudhaika software solutions,software,2002-01-01,IND
c:270927,red bag solutions,manufacturing,1989-01-01,USA
c:27094,business and technology strategies,consulting,2007-06-27,USA
c:270941,international assisted reproduction center,legal,1982-01-01,USA
c:270945,marketingstick,software,2013-10-01,USA
c:270959,voz io,ecommerce,2013-01-01,ESP
c:270960,carnomise,travel,2013-09-01,FRA
c:270971,24 7 press release newswire,news,2004-01-05,CAN
c:270973,grabb durando,legal,2004-04-10,USA
c:270983,appweevr,analytics,2011-01-01,GRC
c:270985,elephant cloud,software,2012-06-01,USA
c:270986,screen pilot,advertising,2006-06-01,USA
c:27099,fictionaut,games_video,2008-05-01,USA
c:270993,purplista,web,2012-08-01,IND
c:270994,imagery creative,advertising,2002-01-01,USA
c:270995,imagery creative communications,advertising,2002-01-01,USA
c:270997,aesthetic plastic surgery,health,1999-01-01,USA
c:271,curse,games_video,2006-01-01,USA
c:2710,qiro,mobile,2006-11-30,DEU
c:27100,track and locate,security,2006-01-20,AUS
c:271000,cohabit,social,2013-09-01,USA
c:271004,musika,music,2001-01-01,USA
c:271009,social marketing center,web,2011-04-01,USA
c:27101,conversition,web,2008-12-10,USA
c:271015,bella bag,ecommerce,2005-05-09,USA
c:271016,eyso,analytics,2013-09-10,BRA
c:271018,choice home warranty,finance,2008-01-01,USA
c:27102,atlanticoptimize,consulting,2009-01-01,USA
c:271030,crestwood midstream,finance,2005-01-01,USA
c:271037,brainstation,education,2013-09-01,CAN
c:271039,griffin capital,real_estate,2008-01-01,USA
c:27104,phinditt,advertising,2008-03-28,USA
c:271040,storysense computing,software,2009-01-01,TWN
c:271047,macdermid,manufacturing,1922-01-01,USA
c:271052,litres,web,2006-01-01,RUS
c:271053,twin butte energy,cleantech,2006-01-01,CAN
c:271054,black shire energy,cleantech,2010-01-01,CAN
c:271063,ascent business solutions,other,1998-12-28,IND
c:271066,northstar anesthesia,hospitality,2004-01-01,USA
c:271067,liberty united,ecommerce,2013-01-01,USA
c:271076,chanticleer holdings,\N,2005-06-01,USA
c:271083,the fabric,network_hosting,2012-01-01,USA
c:271085,dysonics,other,2012-01-01,USA
c:271087,bd web services,network_hosting,2009-08-13,BGD
c:27109,klocwork,software,2001-01-01,CAN
c:271098,mission street manufacturing,other,2012-01-01,USA
c:27110,fotothing,web,2004-10-03,GBR
c:271103,flybest,education,2013-01-17,IDN
c:27111,crowdeye,search,2008-09-01,USA
c:271110,merka to,photo_video,2013-09-15,ROM
c:271126,in the chat communications,software,2010-01-01,CAN
c:271128,kkt,analytics,2011-07-01,ITA
c:27113,jelli,enterprise,2008-09-15,USA
c:271132,casereader,biotech,2006-01-01,USA
c:271137,fingerprint cards ab,hardware,1997-01-01,SWE
c:271138,epages,ecommerce,1987-01-01,DEU
c:271140,chimeros,biotech,2004-01-01,USA
c:271145,niiki pharma,biotech,2007-01-01,USA
c:27115,recordsetter,web,2008-11-15,USA
c:271153,crosscore,health,2009-01-01,USA
c:271155,city sports,sports,1983-11-01,USA
c:271158,opegi holdings,hardware,2010-01-01,USA
c:27116,savvion,software,1994-01-01,USA
c:271160,axialmed,biotech,2011-01-01,USA
c:271162,fbourboulon conseil,consulting,2013-01-01,FRA
c:271163,american learning,health,1981-01-01,USA
c:271168,zaprojektuj ogrod,web,2011-10-19,POL
c:271176,combined power,other,2010-01-01,USA
c:271182,orthocor medical,medical,2007-01-01,USA
c:271183,agentec,software,2004-01-01,JPN
c:271184,eduze,mobile,2013-03-10,ZAF
c:271189,bonzerdarg,biotech,2011-01-01,USA
c:271190,sonogenix,biotech,2011-01-01,USA
c:271191,k?tahya ?i?ek,local,1996-01-18,TUR
c:271192,bullseyeevaluation,software,2006-03-10,USA
c:271194,thinkhotels,travel,2010-01-01,GBR
c:271195,audiotoniq,hardware,2009-01-01,USA
c:2712,e junkie,ecommerce,2004-02-01,USA
c:271203,flexina,software,2008-01-01,BEL
c:271204,healthadda,ecommerce,2012-06-20,IND
c:271205,midawi holdings,software,2009-01-01,USA
c:271206,media injection,analytics,2010-03-24,NLD
c:271207,solo 72,other,2014-10-01,MEX
c:271208,keller williams realtor,real_estate,1970-01-01,USA
c:271210,mobi lab,other,2013-01-01,EST
c:271211,selexagen therapeutics,biotech,2008-01-01,USA
c:271213,camlec electrical services,local,2013-06-06,GBR
c:271217,foodclub pk,ecommerce,2013-01-15,PAK
c:271222,vju,software,2008-01-01,AUT
c:271223,magick nu,other,2013-01-17,DNK
c:271225,webbing,social,2012-09-01,ISR
c:27123,citysocializer,social,2007-01-05,GBR
c:271231,cannonball,mobile,2012-09-01,USA
c:271234,payline data,finance,2009-01-01,USA
c:271236,mckinley consulting,consulting,2003-12-26,USA
c:271237,istanbullabs software,software,2013-08-20,TUR
c:271239,versique search consulting,search,2013-01-01,USA
c:271240,profit planners management,consulting,2002-01-01,USA
c:271242,bike systems,automotive,2012-01-01,GBR
c:271243,trade to rebate,ecommerce,2012-04-26,USA
c:271245,everysk,finance,2012-11-01,USA
c:27125,clickworker,ecommerce,2005-01-01,DEU
c:271255,property pointe,real_estate,2013-06-15,USA
c:271256,distrokid,music,2013-01-01,USA
c:271260,curious pictures,games_video,1993-01-01,USA
c:271269,bidsmash,enterprise,2013-01-01,USA
c:271281,comperio,\N,2013-09-01,POL
c:271287,comply365,software,2007-10-01,USA
c:27129,publiatis,software,2006-03-01,FRA
c:271290,zumi networks,advertising,2013-09-01,USA
c:271291,norr wing,ecommerce,2010-10-01,ROM
c:2713,payloadz,web,2004-08-01,USA
c:271300,scalable commerce,web,2005-01-01,USA
c:271303,d3banking,software,2007-01-01,USA
c:271304,samaritan technologies,nonprofit,1997-01-01,USA
c:271305,main street hub,social,2010-01-01,USA
c:271309,inwebo technologies,security,2008-04-01,FRA
c:27131,vigilos,software,2000-03-01,USA
c:271312,timeless elements,ecommerce,2005-01-01,USA
c:271317,xceed me,other,2009-12-13,GBR
c:27132,inventa technologies,software,1993-01-01,USA
c:271322,instanza,social,2011-07-01,USA
c:27133,ants software,software,1979-01-01,USA
c:271360,innopeople,travel,2010-03-01,KOR
c:271364,alpine asian treks and expedition,travel,2006-07-30,NPL
c:271366,selectore,ecommerce,2013-10-10,IND
c:271367,e square,consulting,2005-01-01,PAK
c:271370,dotalign,software,2009-01-01,USA
c:271372,foxy fly travel,ecommerce,2013-01-31,AUS
c:27138,cradlepoint technology,hardware,2004-01-01,USA
c:271380,top spanish homes,real_estate,2012-11-15,ESP
c:271382,accelerasia,other,2010-01-01,SGP
c:271393,perdiem nurse staffing,health,2001-01-01,USA
c:271394,oneredcar,analytics,2013-09-01,USA
c:27140,sierra wireless,mobile,1993-01-01,CAN
c:271401,ahaali,web,2013-01-01,JOR
c:271404,stomatolo?ka ordinacija magic dent,health,2007-11-15,CSS
c:271405,drink up downtown,advertising,2012-07-12,USA
c:27141,gastrogate,web,1999-09-01,SWE
c:271413,codeclerks,software,2012-01-09,USA
c:271416,smartcouture,fashion,2013-04-01,USA
c:271417,savers pk,ecommerce,2013-01-01,PAK
c:271419,anagard,consulting,2013-01-01,USA
c:27142,optimedica,biotech,2004-01-01,USA
c:271421,knewron,software,2012-01-01,IND
c:27144,aqwise,cleantech,2006-01-01,ISR
c:271445,tap reason,mobile,2013-08-04,ISR
c:271446,glowbl,social,2011-10-26,FRA
c:27145,tiny speck,games_video,2009-01-01,CAN
c:271463,smartlaw media,ecommerce,2012-08-23,DEU
c:271472,catalyses,consulting,2013-04-01,USA
c:271474,johnny austin neon,transportation,2004-01-01,AUS
c:27149,g b solutions,consulting,2001-01-01,USA
c:271497,klood,social,2011-06-01,GBR
c:271498,paypersnip,advertising,2013-09-01,USA
c:2715,imo instant messenger,messaging,2007-04-01,USA
c:27150,cscout japan,public_relations,2001-10-17,JPN
c:271500,eirpoint,software,2000-06-01,IRL
c:271502,glamloop,ecommerce,2013-03-08,DEU
c:271505,productplan,software,2013-01-01,USA
c:271507,candor recruitment group pakistan,travel,2010-01-01,PAK
c:271508,skilltube,education,2013-10-10,IND
c:27151,vse,other,1959-01-01,USA
c:271518,health fair connections,health,2012-10-12,USA
c:271521,biological dynamics,biotech,2008-01-01,USA
c:27153,universal microwave,mobile,1998-01-01,USA
c:271531,yourseniorliving,web,2012-01-01,USA
c:271532,foodsby,hospitality,2012-03-01,USA
c:27154,rf micro devices,semiconductor,1991-01-01,USA
c:271540,pltech,health,2011-04-01,NZL
c:27157,mu gahat enterprises,hardware,2005-01-01,USA
c:271575,treehouse foods,hospitality,2005-01-01,USA
c:27158,block shield,hardware,2000-01-01,GBR
c:271584,hire php programmer india,web,1992-01-01,USA
c:271586,brainvire infotech pvt,consulting,2012-07-01,IND
c:271588,m farm,software,2010-01-01,KEN
c:27159,advanced power projects,cleantech,2009-01-01,USA
c:271595,tweet binder,social,2013-04-16,USA
c:271599,giving stage,nonprofit,2013-08-01,USA
c:2716,love2trade,ecommerce,2007-11-01,USA
c:27160,my tv shows,games_video,2007-10-01,PRT
c:27161,advanced control components,\N,1982-01-01,USA
c:271617,ubitricity gesellschaft f?r verteilte energiesysteme mbh,cleantech,2008-01-01,DEU
c:271619,mobcircle,advertising,2013-09-04,IND
c:27162,iternova,consulting,2004-09-01,ESP
c:271624,wine south africa,hospitality,2010-01-01,ZAF
c:27163,luminus devices,other,2002-01-01,USA
c:271631,cuipo,fashion,2010-01-01,USA
c:271632,sevt,ecommerce,1992-05-07,CZE
c:271637,tv republic,enterprise,2012-01-01,ZAF
c:271642,tripfactory,travel,2013-05-01,SGP
c:271655,hipscan,mobile,2010-12-11,USA
c:271656,tespack,cleantech,2013-03-12,FIN
c:271665,unsully,automotive,2013-04-10,USA
c:271668,haatch,finance,2013-09-01,GBR
c:271671,easywelcome,travel,2013-01-01,FRA
c:271673,hardpoint,local,2008-04-17,GBR
c:271674,trijit,network_hosting,2009-01-01,USA
c:271678,sfx entertainment,games_video,2012-01-01,USA
c:271679,kioware,software,1991-01-01,USA
c:27168,convocreatr,web,2009-05-01,CAN
c:271680,ronfell,manufacturing,2003-01-01,GBR
c:271686,cupid labs,web,2013-01-01,UKR
c:271687,eyefootball,sports,2007-07-01,JPN
c:271688,bizolver,local,2013-09-01,CAN
c:27169,hellocoton,other,2008-04-29,FRA
c:271693,zevizo properties,real_estate,2011-06-01,GBR
c:27170,awardspace,network_hosting,2004-01-01,DEU
c:271700,men rock,other,2013-04-01,GBR
c:271706,carbonmind,design,2003-01-01,USA
c:271707,kskt,design,2013-05-10,JPN
c:271708,clients first ax,software,2004-01-01,USA
c:27171,knowledge genes,enterprise,2008-12-01,GBR
c:271719,sygma technologies,consulting,2012-01-01,BRA
c:271723,v i o,photo_video,2012-01-01,USA
c:271730,drabble,other,2013-06-07,ALB
c:271735,postmanmojo,software,2013-08-01,USA
c:271737,tyba,social,2011-09-14,ESP
c:27174,nokaut,ecommerce,2006-01-01,POL
c:27175,buddhacom,search,2008-01-01,CAN
c:271750,kids live safe,web,2009-03-01,USA
c:271751,myfundingplace,nonprofit,2013-02-01,USA
c:271758,lojinx,music,2004-01-01,GBR
c:271765,lee newman,fashion,1955-01-01,USA
c:271773,photofy,photo_video,2013-01-01,USA
c:271774,bizantu,software,2011-01-01,USA
c:271775,quantid,health,2012-07-01,GBR
c:271784,techqube,enterprise,2012-03-01,USA
c:271787,hackhands,education,2013-09-01,USA
c:271789,madwire media,advertising,2009-01-01,USA
c:271792,id quantique,security,2001-01-01,CHE
c:271794,everguide,games_video,2011-01-01,AUS
c:271796,teak,advertising,2013-01-21,USA
c:271797,loop tie,web,2013-05-01,USA
c:271800,allea solutions,social,2001-04-20,CAN
c:271801,intelilogix,security,2008-05-12,USA
c:271803,veracity financial group,consulting,2011-02-01,USA
c:271806,byte an atom research,health,2013-08-05,USA
c:271809,rewardjunkie,social,2012-10-01,NZL
c:27181,netrake,software,2000-01-01,USA
c:271815,hackeryou,education,2012-06-04,CAN
c:271819,antioch community church,other,2003-01-01,USA
c:271821,preo,mobile,2011-11-10,USA
c:271827,impact social media,social,2012-03-21,USA
c:27183,atlantic bt,web,1998-03-01,USA
c:271830,samapos,software,2013-10-15,JOR
c:271850,fashion lanes,fashion,2007-05-12,USA
c:271852,zeptor,nanotech,2009-01-01,USA
c:271855,codersclan,software,2013-05-01,USA
c:27186,treehouse,education,2011-11-01,USA
c:27187,seo sumo,public_relations,2009-01-01,USA
c:271876,us worldmeds,medical,2001-03-23,USA
c:271877,oraleye,health,2012-01-01,IRL
c:271879,s will industrial limited,automotive,2006-08-01,CHN
c:27188,internweb,other,1999-01-01,USA
c:271881,qooper media,social,2013-01-25,DEU
c:271882,rip van wafels,hospitality,2010-06-01,USA
c:271883,cannex technologies pvt,software,2012-09-09,IND
c:271886,whole sale,finance,2010-01-01,USA
c:27190,instantq,advertising,2009-05-01,USA
c:271900,aquarius biotechnologies,biotech,2013-01-01,USA
c:271902,bloom wild,ecommerce,2013-01-01,GBR
c:271903,ns3i,network_hosting,2012-09-01,USA
